tag	total	roms	images
NA, Rev 1 - Disc 1	5	5	0
NA, Rev 1 - Disc 2	5	5	0
EU, Rev 1 - Disc 1	2	2	0
EU, Rev 1 - Disc 2	2	2	0
NA, Rev 1 - Disc 3	2	2	0
NA, Rev 1 - Disc 4	2	2	0
